url_length,num_dots_in_url,num_special_chars,num_subdomains,num_forms,num_inputs,num_password_fields,num_external_links,num_internal_links,num_hidden_fields,num_mailto_links,num_scripts,num_js_functions,has_eval_js,has_escape_js,has_unescape_js,has_settimeout_js,has_setinterval_js,has_https,suspicious_url,num_meta_tags,num_refresh_meta,num_iframes,num_hidden_iframes,num_images,num_images_with_suspicious_url,num_style_tags,num_inline_styles,num_onload_attributes,num_onerror_attributes,num_external_form_actions,label
3545,10,110,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0
294452,852,8369,851,0,2,0,23,491,0,0,7,5,0,0,0,0,0,0,1,8,0,1,0,116,0,0,66,0,0,0,0
7043,92,146,91,0,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21551,341,781,340,1,1,0,33,9,0,0,37,4,0,0,0,0,0,0,1,7,0,0,0,24,0,0,2,0,0,1,1
5747,35,233,34,1,3,1,0,2,0,0,2,0,0,1,1,0,0,0,1,3,0,0,0,0,0,2,2,0,0,0,1
121096,1208,4701,1207,3,4,0,3,205,3,0,76,88,0,1,1,1,0,0,1,11,0,0,0,61,0,0,17,0,0,0,0
46104,171,992,170,4,12,1,43,19,1,2,17,14,0,0,0,0,1,0,1,1,0,0,0,10,0,0,44,0,0,2,0
140048,621,7241,620,2,3,0,24,159,0,0,34,19,0,0,0,1,0,0,1,8,0,0,0,74,74,3,53,0,0,0,0
546390,5833,44852,5832,2,4,0,814,26,0,0,26,32,0,1,0,0,0,0,1,13,0,2,0,160,0,0,104,0,0,1,0
43527,566,1592,565,0,0,0,41,14,0,0,12,7,0,0,0,0,1,0,1,13,0,1,0,2,0,1,0,0,0,0,0
114062,2027,4841,2026,1,5,0,283,150,3,0,30,20,0,1,1,0,0,0,1,10,0,0,0,271,1,0,2,0,0,0,0
21889,372,747,371,1,1,0,45,0,0,0,28,9,0,0,0,0,0,0,1,5,0,0,0,14,1,0,2,0,0,1,1
124032,1458,4357,1457,3,11,1,193,197,3,0,27,126,0,1,0,0,0,0,1,26,0,2,0,37,1,0,37,0,0,2,0
30118,254,1379,253,1,4,0,3,64,2,0,14,0,0,0,0,0,0,0,0,8,0,0,0,9,0,5,42,0,0,0,0
43293,218,1384,217,0,1,0,12,87,0,0,22,5,0,0,0,1,0,0,0,15,0,0,0,10,0,2,19,0,0,0,0
359,7,11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
27448,202,1090,201,2,9,0,6,23,4,1,21,8,0,0,0,0,0,0,1,10,0,0,0,14,0,1,27,0,0,1,1
18190,170,753,169,2,6,1,1,15,0,0,12,35,0,0,0,1,0,0,1,5,0,0,0,4,0,0,3,1,0,0,1
5271,61,85,60,0,0,0,17,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6,0,1,5,0,0,0,0
133642,1133,5375,1132,6,41,1,105,45,27,0,48,111,0,0,0,1,0,0,1,21,0,2,0,68,0,3,169,0,0,4,0
51739,359,1939,358,1,5,0,1,203,3,0,2,2,0,0,0,0,0,0,1,5,0,0,0,120,0,0,3,0,0,0,0
4563,69,151,68,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0
87831,1548,4825,1547,1,1,0,198,2,0,0,23,85,0,1,1,1,0,0,1,28,0,1,0,48,0,3,3,0,0,1,0
80149,650,2772,649,3,9,0,25,181,1,0,16,22,0,0,0,1,0,0,1,14,0,0,0,38,0,30,102,0,0,0,0
60741,717,2614,716,5,19,5,0,8,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,8,0,9,19,0,0,0,1
133219,809,7905,808,3,17,2,14,156,6,0,7,1,0,0,0,0,0,0,1,14,0,0,0,56,1,0,5,0,0,0,0
32206,291,1186,290,1,6,1,0,3,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,4,0,13,1,0,0,0,1
3223,74,235,73,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
103,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75156,779,4095,778,1,2,0,133,10,0,0,24,23,0,0,0,0,1,0,1,11,0,0,0,41,0,3,3,0,0,1,0
41687,713,1363,712,2,3,0,59,151,1,1,29,26,1,1,1,1,0,0,1,14,0,4,0,24,0,2,14,0,0,2,0
33813,703,1455,702,0,0,0,3,23,0,0,18,152,0,0,0,1,0,0,1,9,0,0,0,10,0,0,5,0,0,0,0
25364,292,1060,291,1,6,1,0,0,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,3,0,13,0,0,0,0,1
39972,446,1771,445,2,4,0,9,192,0,0,5,4,1,0,0,0,0,0,0,3,0,0,0,3,0,1,41,0,0,0,0
139304,3200,8029,3199,1,3,0,844,24,1,0,4,2,0,1,1,0,0,0,1,7,0,0,0,177,0,0,2,0,0,0,0
148,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54720,364,2527,363,4,8,2,7,82,0,0,32,17,0,1,0,1,1,0,1,9,0,0,0,42,0,0,15,0,0,0,0
97169,741,6519,740,6,49,4,7,35,25,0,9,74,0,0,0,1,0,0,1,23,0,0,0,38,0,2,40,0,0,0,0
78098,1772,3712,1771,3,6,0,300,47,0,0,14,2,0,0,0,1,0,0,1,18,0,1,0,12,0,0,3,0,0,2,0
2036,8,95,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0
2813,36,108,35,1,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5914,53,311,52,1,3,1,0,6,1,0,1,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,25,1,0,0,1
44299,680,1159,679,1,24,0,0,2,24,0,40,33,0,1,0,1,0,0,0,14,0,1,0,0,0,0,24,0,0,0,0
130487,1703,4644,1702,2,8,0,658,2,2,0,32,36,0,0,0,0,0,0,1,20,0,4,0,12,0,4,60,0,0,2,0
37910,477,1942,476,0,0,0,38,17,0,0,15,21,0,1,1,0,0,0,1,8,0,0,0,55,0,1,24,0,0,0,0
66406,742,3548,741,2,7,0,189,53,3,0,6,2,0,0,0,0,0,0,1,23,0,2,0,19,0,0,24,0,0,2,0
519,9,35,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
8704,99,462,98,0,0,0,0,7,0,0,18,0,0,0,0,0,0,0,1,2,1,0,0,5,0,1,4,0,0,0,1
135344,2174,5983,2173,2,3,0,571,2,0,0,61,41,0,1,0,1,0,0,1,7,0,0,0,71,0,0,12,0,0,2,0
26401,482,793,481,1,1,0,10,11,0,0,7,6,0,0,0,0,0,0,1,10,0,1,0,6,0,1,2,0,0,0,0
123,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
28791,211,1022,210,1,7,0,6,81,0,0,6,1,0,0,0,0,0,0,1,3,0,0,0,41,1,0,67,0,0,0,0
75884,1666,3227,1665,1,15,0,354,10,2,0,54,7,0,0,0,0,0,0,1,15,0,2,0,74,0,0,12,0,0,1,0
47993,275,4226,274,3,6,0,0,102,3,0,19,12,0,0,0,0,0,0,1,21,0,1,0,47,0,1,6,0,0,3,0
62985,659,3135,658,1,1,0,29,101,0,0,32,118,0,0,0,0,0,0,1,6,0,1,0,28,0,0,12,0,0,0,0
71103,593,1574,592,1,11,2,39,69,3,0,28,61,0,0,0,0,1,0,1,9,0,1,0,18,0,3,56,0,0,0,0
51474,687,1901,686,1,4,1,59,3,2,0,6,2,0,0,0,0,0,0,1,41,0,0,0,54,2,2,2,0,0,1,0
91991,1378,2879,1377,2,2,0,104,7,0,0,40,67,0,0,0,1,0,0,1,5,0,0,0,27,0,1,44,0,0,2,1
79185,1690,4127,1689,0,0,0,89,1,0,0,38,28,0,0,0,0,1,0,1,14,0,0,0,33,2,6,4,0,0,0,0
31205,522,1230,521,1,2,0,55,4,0,0,44,28,0,1,1,1,1,0,1,5,0,0,0,12,0,1,6,0,0,1,0
193476,8427,11151,8426,1,6,0,38,4,3,0,11,816,0,0,0,1,0,0,1,4,0,0,0,2,0,7,41,3,0,0,0
57096,611,2967,610,1,2,0,141,0,0,0,22,12,0,1,0,0,0,0,1,30,0,0,0,39,0,3,1,0,0,1,0
54104,389,2618,388,3,3,0,35,157,0,0,24,10,0,0,0,1,0,0,1,24,0,0,0,6,0,0,2,0,0,0,0
5875,90,208,89,1,2,1,0,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,1
21834,325,788,324,2,14,2,20,3,8,0,16,22,0,0,0,1,0,0,1,6,0,1,0,5,0,0,4,0,0,1,1
124983,949,4736,948,1,2,0,482,3,1,0,42,7,0,0,0,0,0,0,1,13,0,1,0,53,1,3,4,0,0,1,0
24759,315,1343,314,3,6,1,50,6,0,0,16,3,0,0,0,0,0,0,1,18,0,1,0,7,0,1,1,0,0,3,0
436306,10135,20454,10134,1,4,0,109,66,3,0,24,719,1,0,0,1,1,0,1,21,0,1,0,124,0,18,43,0,0,1,0
83184,534,3396,533,4,8,0,45,333,0,0,16,7,0,0,0,1,0,0,1,16,0,1,0,64,0,1,5,0,0,0,0
55318,235,2612,234,1,16,0,6,87,7,0,16,7,0,0,0,0,0,0,1,32,0,0,0,3,0,0,5,0,0,0,0
18190,170,753,169,2,6,1,1,15,0,0,12,35,0,0,0,1,0,0,1,5,0,0,0,4,0,0,3,1,0,0,1
3223,74,235,73,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
106870,406,2359,405,4,17,0,24,220,5,0,7,2,0,0,0,0,0,0,1,14,0,1,0,22,0,7,5,0,0,0,0
24610,359,1178,358,1,2,0,42,2,0,0,18,13,0,0,0,0,0,0,0,5,0,1,0,6,0,3,6,0,0,1,0
219758,5241,6728,5240,1,2,0,930,6,0,0,13,42,0,0,0,0,0,0,1,9,0,1,0,91,0,1,3,0,0,1,0
166323,907,9740,906,3,10,3,3,472,1,0,12,18,0,0,0,1,0,0,1,8,0,0,0,166,0,0,563,0,0,0,0
45113,809,1161,808,4,19,3,5,46,0,0,19,22,0,0,0,0,0,0,1,5,0,0,0,21,0,0,17,1,0,0,0
32206,291,1186,290,1,6,1,0,3,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,4,0,13,1,0,0,0,1
163,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3274,75,239,74,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
849,9,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
133624,1125,3611,1124,1,3,0,117,157,2,0,21,9,0,0,0,1,0,0,1,16,0,2,0,58,1,1,19,0,0,0,0
98378,619,4100,618,0,0,0,13,419,0,0,33,31,0,1,0,0,0,0,0,5,0,0,0,43,0,4,9,0,0,0,0
36107,460,1940,459,2,6,0,142,5,2,0,5,2,0,0,0,1,0,0,0,3,0,0,0,20,0,0,1,0,8,2,0
60750,717,2614,716,5,19,5,0,8,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,8,0,9,19,0,0,0,1
97117,1383,4237,1382,2,10,2,423,58,2,0,16,12,0,1,1,0,0,0,1,10,0,0,0,72,0,1,43,0,0,0,0
14363,165,451,164,1,3,0,3,0,0,0,18,4,0,0,0,0,0,0,0,10,0,0,0,1,0,1,9,0,0,0,0
380088,2737,19159,2736,5,24,2,21,482,10,0,32,159,0,0,0,1,0,0,1,16,0,1,0,307,0,0,26,0,0,0,0
47255,580,1497,579,1,3,0,1,54,2,1,26,55,0,0,0,0,0,0,1,6,0,1,0,1,0,1,1,0,0,0,0
6309,47,119,46,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1
570866,1036,25169,1035,0,1,0,134,9,1,0,28,13,0,1,1,1,0,0,1,4,0,1,0,19,0,0,1017,0,0,0,0
32195,291,1186,290,1,6,1,0,3,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,4,0,13,1,0,0,0,1
2995,13,170,12,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,1
51121,622,2875,621,2,31,0,3,38,17,1,37,12,0,0,0,0,0,0,0,5,0,0,0,37,0,2,35,0,0,2,1
77256,969,3928,968,1,2,0,11,197,0,0,7,95,0,0,0,0,0,0,1,39,0,0,0,51,1,1,0,0,0,0,0
25902,311,1439,310,1,9,1,20,5,5,0,6,7,0,0,0,1,0,0,1,22,0,0,0,12,0,1,16,0,0,0,1
177715,2644,9004,2643,6,13,0,362,198,5,0,54,59,0,0,0,1,0,0,1,16,0,3,0,171,0,1,37,0,0,5,0
29297,285,1446,284,1,2,0,10,50,1,0,16,16,0,1,0,0,0,0,1,7,0,1,0,60,2,0,17,0,0,1,0
74,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29810,325,1156,324,3,6,0,9,43,0,0,16,9,0,1,0,1,1,0,1,4,0,12,0,27,0,2,15,0,0,1,0
344,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95995,740,3871,739,2,7,1,10,174,1,0,104,14,0,0,0,1,0,0,1,28,0,0,0,56,4,0,15,0,0,1,0
24991,312,815,311,0,0,0,27,30,0,0,16,7,0,0,0,0,0,0,1,11,0,0,0,5,0,1,12,0,0,0,0
605,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
409,13,11,12,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10332,105,395,104,1,0,0,1,9,0,0,6,6,0,0,0,1,0,0,1,3,0,0,0,2,0,1,1,0,0,0,0
56173,615,2565,614,2,6,1,5,112,3,0,88,22,0,0,0,0,0,0,1,8,0,2,0,13,1,1,15,0,0,0,0
55562,572,2333,571,1,3,0,41,225,0,0,7,15,0,0,0,1,0,0,1,6,0,0,0,88,0,0,182,0,15,0,0
2240,38,59,37,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0
81986,1119,3657,1118,4,21,1,189,9,11,0,19,7,0,0,0,0,0,0,1,51,0,0,0,100,0,1,160,0,0,4,0
111957,1256,4572,1255,3,19,0,154,52,14,1,73,48,0,1,1,1,0,0,1,9,0,0,0,59,0,2,52,1,0,1,0
26285,170,734,169,5,28,5,0,14,5,0,2,6,0,0,0,0,0,0,1,1,0,1,0,13,0,1,8,0,0,0,1
326702,3347,13079,3346,2,7,1,443,1121,2,1,42,6,0,1,0,0,0,0,1,5,0,1,0,136,0,0,19,0,0,0,0
58224,1198,3636,1197,1,4,0,0,128,2,0,19,13,1,0,0,0,0,0,0,7,0,0,0,88,0,0,5,0,84,0,0
180803,1109,6398,1108,2,5,0,36,398,0,0,36,11,0,1,0,0,0,0,1,14,0,0,0,10,0,13,22,0,0,0,0
23178,112,905,111,1,18,0,6,13,2,0,5,2,0,0,0,0,0,0,0,1,0,0,0,15,0,0,40,0,0,1,0
407054,4367,2647,4366,1,17,1,25,80,9,1,29,82,0,1,0,1,1,0,1,20,0,1,0,15,0,2,36,2,0,0,0
17725,289,861,288,0,0,0,85,19,0,2,5,1,0,0,0,0,0,0,1,5,0,1,0,1,0,0,1,0,0,0,0
5273,136,153,135,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,7,0,1,0,0,0,1,2,0,0,0,0
88786,1900,4714,1899,2,25,1,367,21,21,1,24,4,0,0,0,0,1,0,1,12,0,0,0,126,1,1,104,0,0,0,0
47949,667,2395,666,1,4,0,53,55,2,0,32,4,0,1,0,0,0,0,1,11,0,1,0,21,1,6,6,0,0,0,0
59144,800,2973,799,2,10,0,158,21,6,6,31,18,1,0,0,0,0,0,1,18,0,2,0,35,0,5,22,0,0,2,0
98801,442,6868,441,0,1,0,25,63,0,0,14,18,0,0,0,0,0,0,1,8,0,0,0,42,1,2,81,0,0,0,1
21587,311,924,310,1,1,0,23,77,0,0,8,1,0,0,0,0,0,0,0,15,0,0,0,20,0,2,4,0,0,0,0
36835,569,1101,568,2,8,1,10,21,2,0,25,50,0,1,1,1,0,0,1,2,0,0,0,9,0,5,12,0,0,0,0
54891,645,2096,644,2,16,1,131,56,9,0,15,0,0,0,0,0,0,0,1,12,0,4,0,40,0,0,19,0,0,2,0
69247,848,3404,847,2,5,0,157,0,2,0,33,18,0,0,0,0,0,0,1,22,0,0,0,33,0,4,0,0,0,2,0
293884,1962,17139,1961,2,94,0,88,659,3,0,32,55,0,0,0,0,0,0,1,33,0,0,0,161,1,2,10,0,0,1,0
85083,1183,3843,1182,1,3,0,313,29,0,0,33,31,0,0,0,0,1,0,1,12,0,0,0,25,1,4,5,0,0,1,0
13886,218,374,217,1,4,0,30,25,2,1,10,6,0,0,0,0,0,0,0,9,0,0,0,1,0,1,9,0,0,1,0
21492,262,1252,261,1,8,1,1,11,5,0,14,27,0,1,1,1,0,0,1,2,0,1,0,5,0,3,3,0,0,0,1
27298,256,422,255,0,0,0,77,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,14,0,1,2,0,0,0,0
40846,503,1583,502,3,6,0,70,48,0,1,16,18,0,0,0,1,1,0,0,8,0,0,0,35,0,9,16,0,0,0,0
88872,1299,4379,1298,4,16,0,90,11,7,0,34,56,1,0,0,1,0,0,1,14,0,4,1,87,0,3,108,0,0,2,0
19884,173,662,172,0,0,0,1,18,0,0,24,14,0,0,0,0,0,0,1,5,0,0,0,3,0,0,3,0,0,0,1
10893,225,545,224,1,1,0,10,0,0,0,15,4,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0,1,1
48079,719,2137,718,1,1,0,73,2,0,0,25,27,0,0,0,1,0,0,0,11,0,0,0,31,0,1,40,0,0,1,0
126538,1696,6526,1695,2,3,0,11,208,1,0,24,11,0,0,0,0,0,0,1,17,0,1,0,197,1,1,229,1,0,0,0
83101,1151,3631,1150,3,11,1,204,12,3,0,27,13,0,0,0,0,0,0,1,15,0,0,0,61,1,2,2,0,0,3,0
19933,150,862,149,1,7,1,8,37,0,0,4,1,0,0,0,0,0,0,1,7,0,0,0,12,0,0,0,0,0,1,0
152,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
659884,8294,34138,8293,1,4,0,65,2162,2,0,18,4,0,0,0,1,0,0,1,5,0,0,0,523,0,0,515,0,0,1,0
57579,796,3000,795,1,1,0,113,1,0,0,17,20,0,0,0,0,1,0,1,5,0,0,0,39,0,3,1,0,0,1,0
152097,2491,5266,2490,2,8,1,455,38,0,0,40,28,0,0,0,0,0,0,1,6,0,0,0,169,0,1,233,0,0,2,0
53118,909,2462,908,2,4,0,153,1,0,0,11,16,0,1,1,0,0,0,1,14,0,1,0,16,0,3,2,0,0,2,0
56599,220,2356,219,3,23,2,41,93,13,0,6,1,0,0,0,0,0,0,1,5,0,0,0,6,0,0,0,0,0,3,0
262709,728,5071,727,1,16,0,89,73,7,0,27,31,0,0,0,0,0,0,1,3,0,0,0,78,0,9,416,0,0,0,0
108182,830,5176,829,5,13,0,47,196,2,0,33,31,0,0,0,0,0,0,0,2,0,6,0,76,0,0,100,0,0,0,0
125715,1831,3999,1830,2,6,1,86,15,1,0,71,154,1,0,0,1,0,0,1,13,0,0,0,12,0,2,26,0,0,2,1
51887,439,2558,438,5,7,1,14,168,0,0,11,16,0,0,0,0,0,0,1,13,0,2,0,31,0,1,11,0,1,0,0
95545,1365,4659,1364,2,5,1,14,223,0,0,43,161,0,1,1,0,0,0,1,16,0,0,0,82,0,1,5,0,0,0,0
3697,20,136,19,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,8,1,3,0,0,0,0,1
31159,497,1207,496,1,5,2,12,4,0,0,14,13,0,1,0,1,0,0,1,6,0,1,0,41,1,0,9,1,0,0,1
2407,76,186,75,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
54997,129,368,128,0,2,0,4,12,0,0,8,10,0,0,0,0,0,0,1,6,0,0,0,2,0,2,7,0,0,0,1
225452,6858,8005,6857,3,24,0,845,22,1,1,88,9,0,0,0,1,0,0,1,3,0,0,0,50,0,1,2,0,0,1,0
163516,789,6717,788,5,39,0,106,591,17,0,24,33,0,0,0,0,0,0,1,7,0,1,0,32,0,3,73,0,0,0,0
212264,2199,8411,2198,4,334,2,33,247,45,0,13,50,0,0,0,1,1,0,1,10,0,2,0,341,0,0,19,0,0,0,0
554545,2522,17493,2521,3,14,0,33,510,8,0,24,27,1,1,1,0,0,0,1,12,1,3,0,150,0,3,1300,0,0,2,0
115353,1299,7865,1298,1,2,0,164,7,0,0,49,29,0,0,0,0,0,0,1,9,0,0,0,54,1,14,11,0,0,1,0
109098,626,1628,625,1,2,0,204,1,0,0,11,1,0,1,1,0,0,0,0,10,0,0,0,4,0,0,0,0,1,1,0
91991,1378,2879,1377,2,2,0,104,7,0,0,40,67,0,0,0,1,0,0,1,5,0,0,0,27,0,1,44,0,0,2,1
165492,2174,6745,2173,3,5,0,475,10,2,0,42,34,0,0,0,1,0,0,1,6,0,1,0,88,0,279,25,0,0,1,0
43120,690,1736,689,1,6,0,276,16,4,0,11,0,0,1,1,0,0,0,1,6,0,0,0,0,0,0,10,0,0,0,0
14387,237,359,236,1,4,0,56,2,2,2,5,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,6,0,0,1,1
117256,779,1979,778,1,4,0,2,95,2,0,21,35,0,0,0,1,0,0,1,5,0,0,0,89,0,0,2,89,0,1,0
6381,55,247,54,1,7,1,1,3,3,0,4,1,1,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,0,1
338291,2261,14499,2260,2,2,0,758,270,0,0,32,26,0,1,1,0,0,0,1,18,0,0,0,118,0,0,54,0,0,2,0
4090,48,232,47,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,8,1,0,3,0,0,0,1
32206,291,1186,290,1,6,1,0,3,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,4,0,13,1,0,0,0,1
5584,85,163,84,0,0,0,0,16,0,0,2,2,0,0,0,0,0,0,0,7,0,1,0,16,0,1,3,0,0,0,0
14405,212,440,211,2,22,1,2,0,12,0,4,10,0,0,0,1,0,0,1,4,0,0,0,2,0,0,5,1,0,0,1
48623,409,1993,408,1,1,0,31,321,0,0,6,2,0,0,0,0,0,0,1,3,0,0,0,49,0,0,26,0,0,0,0
55280,433,2137,432,2,6,0,24,98,0,0,32,10,0,1,1,0,0,0,1,19,1,0,0,26,1,0,0,0,1,1,0
60730,718,2614,717,5,19,5,0,8,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,8,0,9,19,0,0,0,1
142497,0,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1732,30,33,29,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,20,20,19,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
90622,1054,5095,1053,1,2,0,424,4,0,0,26,36,0,1,0,1,0,0,1,22,0,1,0,19,1,2,2,0,0,1,0
65893,1335,2714,1334,10,47,0,516,25,27,0,6,1,0,0,0,0,0,0,1,5,0,0,0,1,0,1,4,0,0,6,0
243897,1144,10968,1143,4,19,1,53,654,12,0,21,14,0,0,0,0,0,0,1,17,0,6,0,405,0,0,554,0,0,0,0
34219,158,1138,157,2,14,1,8,86,7,0,7,3,0,0,0,1,0,0,1,14,0,0,0,1,0,0,1,0,0,0,0
93063,1314,3438,1313,1,4,0,100,4,2,2,30,22,0,0,0,1,0,0,1,53,0,0,0,27,1,2,16,0,1,1,0
60032,752,3749,751,2,4,0,0,63,0,0,22,8,1,0,0,0,0,0,1,16,0,0,0,32,0,4,30,0,0,0,0
57829,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4777,46,116,45,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
684,13,21,12,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1
48546,403,2621,402,1,4,0,13,216,2,0,29,14,0,1,0,1,0,0,1,11,0,0,0,29,0,0,6,0,0,0,0
74142,1214,3783,1213,2,13,0,387,78,2,0,30,6,0,1,1,0,0,0,1,18,0,0,0,25,0,15,13,0,0,0,0
231,4,10,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
115557,1625,5879,1624,4,6,0,372,19,0,0,15,10,0,0,0,0,0,0,1,17,0,1,0,80,1,2,23,0,37,4,0
78479,673,3142,672,3,8,0,158,6,0,2,25,12,0,1,0,0,0,0,1,8,0,1,0,29,0,3,17,0,0,3,0
16323,208,500,207,0,0,0,8,46,0,0,14,5,0,0,0,0,0,0,1,1,0,7,0,4,0,0,21,0,0,0,0
89362,932,4430,931,1,3,0,59,268,1,0,39,31,0,0,0,1,0,0,1,23,0,0,0,65,0,2,7,0,0,0,0
68030,535,1990,534,3,18,1,17,163,6,0,20,4,0,0,0,0,0,0,1,13,0,0,0,20,1,1,7,0,0,1,0
27256,413,1051,412,1,11,0,109,5,7,0,11,5,0,0,0,0,0,0,1,24,0,1,0,9,0,1,9,0,0,1,0
21674,213,1041,212,0,0,0,2,23,0,0,4,4,0,0,0,0,0,0,1,15,0,0,0,13,0,1,16,0,0,0,0
114476,549,7494,548,1,9,1,9,221,6,0,10,27,0,1,1,1,0,0,1,2,0,1,0,2,1,3,2,0,0,0,1
771,7,17,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116422,1167,3753,1166,2,26,0,209,56,21,0,14,28,0,0,0,0,1,0,1,5,0,2,0,46,0,1,164,0,0,2,0
52096,474,2266,473,1,2,0,14,160,1,0,23,10,0,0,0,0,0,0,1,15,0,0,0,44,0,2,266,0,0,0,0
255260,3163,11678,3162,4,20,3,15,253,6,0,16,160,0,1,0,0,0,0,1,9,0,0,0,131,0,2,567,1,0,0,0
46509,685,2694,684,4,20,0,89,4,12,0,18,12,0,0,0,0,0,0,0,23,0,0,0,26,0,2,3,0,0,4,0
199977,3248,10069,3247,2,6,0,12,182,2,0,21,32,0,1,0,1,0,0,1,12,0,1,0,240,0,4,6,0,0,0,0
657627,2848,22216,2847,2,6,0,253,1409,1,0,19,53,0,0,0,1,1,0,1,11,0,0,0,245,0,2,5,0,240,0,0
39166,617,2197,616,3,14,2,21,92,1,0,15,35,0,0,0,1,0,0,1,5,0,0,0,38,0,4,7,0,0,1,0
227086,1482,3991,1481,1,3,0,18,69,2,0,22,162,0,0,0,1,0,0,1,11,0,0,0,26,0,0,8,0,0,0,0
432581,14797,18825,14796,2,2,0,658,12,0,0,26,111,0,1,1,1,0,0,1,21,0,0,0,67,0,6,2,0,0,2,0
